GO:0002443	leukocyte_mediated_immunity	biological_process
GO:0002456	T_cell_mediated_immunity	biological_process
GO:0002474	antigen_processing_and_presentation_of_peptide_antigen_via_MHC_class_I	biological_process
GO:0002479	antigen_processing_and_presentation_of_exogenous_peptide_antigen_via_MHC_class_I,_TAP-dependent	biological_process
GO:0002504	antigen_processing_and_presentation_of_peptide_or_polysaccharide_antigen_via_MHC_class_II	biological_process
GO:0002521	leukocyte_differentiation	biological_process
GO:0002532	production_of_molecular_mediator_involved_in_inflammatory_response	biological_process
GO:0002548	monocyte_chemotaxis	biological_process
GO:0002562	somatic_diversification_of_immune_receptors_via_germline_recombination_within_a_single_locus	biological_process
GO:0002573	myeloid_leukocyte_differentiation	biological_process
GO:0002576	platelet_degranulation	biological_process
GO:0002675	positive_regulation_of_acute_inflammatory_response	biological_process
GO:0002683	negative_regulation_of_immune_system_process	biological_process
GO:0002686	negative_regulation_of_leukocyte_migration	biological_process
GO:0002690	positive_regulation_of_leukocyte_chemotaxis	biological_process
GO:0002691	regulation_of_cellular_extravasation	biological_process
GO:0002695	negative_regulation_of_leukocyte_activation	biological_process
GO:0002697	regulation_of_immune_effector_process	biological_process
GO:0002699	positive_regulation_of_immune_effector_process	biological_process
GO:0002702	positive_regulation_of_production_of_molecular_mediator_of_immune_response	biological_process
GO:0002704	negative_regulation_of_leukocyte_mediated_immunity	biological_process
GO:0002712	regulation_of_B_cell_mediated_immunity	biological_process
GO:0002719	negative_regulation_of_cytokine_production_involved_in_immune_response	biological_process
GO:0002726	positive_regulation_of_T_cell_cytokine_production	biological_process
GO:0002739	regulation_of_cytokine_secretion_involved_in_immune_response	biological_process
GO:0002755	MyD88-dependent_toll-like_receptor_signaling_pathway	biological_process
GO:0002757	immune_response-activating_signal_transduction	biological_process
GO:0002758	innate_immune_response-activating_signal_transduction	biological_process
GO:0002761	regulation_of_myeloid_leukocyte_differentiation	biological_process
GO:0002762	negative_regulation_of_myeloid_leukocyte_differentiation	biological_process
GO:0002792	negative_regulation_of_peptide_secretion	biological_process
GO:0002823	negative_regulation_of_adaptive_immune_response_based_on_somatic_recombination_of_immune_receptors_built_from_immunoglobulin_superfamily_domains	biological_process
GO:0002825	regulation_of_T-helper_1_type_immune_response	biological_process
GO:0002830	positive_regulation_of_type_2_immune_response	biological_process
GO:0002833	positive_regulation_of_response_to_biotic_stimulus	biological_process
GO:0002861	regulation_of_inflammatory_response_to_antigenic_stimulus	biological_process
GO:0002888	positive_regulation_of_myeloid_leukocyte_mediated_immunity	biological_process
GO:0002889	regulation_of_immunoglobulin_mediated_immune_response	biological_process
GO:0002922	positive_regulation_of_humoral_immune_response	biological_process
GO:0002931	response_to_ischemia	biological_process
GO:0003006	developmental_process_involved_in_reproduction	biological_process
GO:0003007	heart_morphogenesis	biological_process
GO:0003008	system_process	biological_process
GO:0003009	skeletal_muscle_contraction	biological_process
GO:0003014	renal_system_process	biological_process
GO:0003015	heart_process	biological_process
